MedicationID,MedicationName,MedicationNDC,MedicationFormularyCode,Ingredients
1a6e1193-ffe6-57bd-b165-26145904c087,Novolog Flexpen,,INSULINCARB,
1a6f5c86-7988-588d-aa13-4d940b7ff5eb,Albumin 5% ,00944049505,ALBU5250,
1a725c84-3b19-508f-b812-a43cadca56ec,BuPROPion ,00173073002,BUPR150XL,
1a72a8c7-5223-56ba-a6d2-09a9a28fc4ab,icosapent ethyl,,,
1a72bae6-8e23-5a93-93b4-c9e21e58ca6e,Tropicamide 0.5% Ophth Soln,17478010112,TROP5ES,
1a731324-a2ac-5577-8a6e-ee05f37f332b,HumIRA Pen,,,
1a73dd33-a460-53fe-b53f-3fe89db0d473,levETIRAcetam,00904600161,LEVE250T,
1a73fa87-7f78-50a0-b6e4-f56d47624323,Multivitamins,00904549213,MVITH,
1a74d990-705d-59f2-ba8d-4f5279afdd6f,,,,"Medication/ac3ebaa3-4368-536b-9d92-2d9962a65cb7, Medication/a8b49cf4-d348-55da-b844-ff1c2065cb85"
1a780fb0-22f6-5c19-a142-d15f761c5330,7-Keto DHEA,,,
1a791875-6ca3-5ba2-8bfb-df00c1c4ee36,asenapine,00052011890,ASEN5,
1a7b9024-7ea3-52f3-a7b8-ff2359c419df,,,,"Medication/2139a273-0ae4-5a9e-923c-2f324c1e020e, Medication/0c6f3d0b-105f-5445-ac7b-c22d16cac8d8"
1a7ba349-1d20-5a03-9506-3b7af902d606,,,,"Medication/7b82fc41-d468-5d06-8100-32a60b3c640e, Medication/d323a54d-4316-55d9-8acc-8776e241d481"
1a7c602b-b03c-541f-9d0d-57a22e73b4d6,LaMICtal,00173063302,LAMO25BRAND,
1a7e343d-8872-509b-9d41-bc6a56b1620f,tacr,00781210301,TACR1,
1a8143e2-d968-59ec-a102-ea68bf02fe9d,Leuprolide Acetate,00300364101,LEUP3.75I,
1a82555e-c8d8-5940-ac0f-b1876278de68,,,,"Medication/b5618154-cb96-565f-87c4-d00825ff218c, Medication/d323a54d-4316-55d9-8acc-8776e241d481"
1a82d5f5-e843-5e5f-a480-02f0e9632678,,,,"Medication/27cf11a0-9245-585e-80bd-0380dd1f26b4, Medication/cce7d8d2-7ffc-5f68-a4e9-2a8d7f793d90, Medication/a5b1d250-9586-5aec-91a9-5a15ebb9e416"
1a83f5da-996a-55d8-8420-3d84db8a404b,,,,"Medication/faef5a43-a161-5c31-85da-da36b9e463a8, Medication/e4cb1056-04e9-581c-9a83-1a15c68b7b7f, Medication/bedf05c1-20b4-5215-b546-132d45aa9e15"
1a857356-5c1e-5c33-82ab-6f9cd0e456e6,Zetia,,,
1a880919-009a-5666-a1b6-f2489513ad08,,,,"Medication/6e5d76fb-e3fb-5cf6-b8b3-6465e79e840c, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
1a88aa1b-9116-56db-b7f7-0f49ec2a14e8,clobetasol,51672125802,CLOB.05C30,
1a88efd8-9c8a-5f20-a00a-066838df6d33,,,,"Medication/5ff4b4b1-57f1-53d4-bc6e-e132164b90f3, Medication/125f93a3-138f-5d43-b877-a261f5bec939"
1a8c115b-6add-5278-97b4-169b53f8540b,Apri-28,,,
1a90df94-7e16-58d8-a0ef-c75f71798fb8,Esomeprazole Magnesium,00186502228,ESOM20,
1a92c68f-8c93-50e9-98c3-3eb6b02e5589,Autologous 20% Serum Tears,63861102501,AUTO20O,
1a92e774-96db-5a75-b718-b910538f0187,Labetalol,00904592861,LABE100,
1a989d2a-9f8e-550f-a6e2-7fede3e27771,Acetaminophen,43825010201,ACET1000IND,
1a9b696c-e554-5665-b713-251b54cfdba0,Zomig 2.5mg -ZMT tabs,,,
1a9e64f8-160d-5467-816a-9e84d8e61217,Doxycycline Hyclate,00904043004,DOXY100C,
1a9ffdbe-bc06-542d-b3c1-2ce63a7cfa8c,Vitamin ad,11845011831,VITAD3/P,
1a9ffef8-59ec-561d-a98c-3f77081a70ba,Xyrem,,,
1aa1de14-42f1-5850-ae1a-ee5764b5fc5a,Trileptal,00078033705,OXAC150,
1aa1f37d-a725-590d-b3c6-ae6f86f27084,,,,"Medication/b442e3d9-ecef-5a84-bde7-8677e80cfd42, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
1aa5b7da-3110-5826-893f-e6126a6f180d,Carteolol 1% Ophth Soln,24208036705,CART1ES,
1aaf549e-8c62-53ce-a7af-4dc0ffcd80c6,Fluconazole,57237000511,FLUC150,
1aafe16c-374e-5df2-9693-3a3fc527cebd,Rabies Vaccine,49281025051,RABVAC,
1ab5f3ed-02c3-5ddf-b3ef-08cd6edfc2d5,Niaspan Extended-Release,,,
1ab80736-5e37-542d-8d45-fa4661122a84,Potassium Acetate,00409818301,KASE40I,
1ab927b6-b4fc-52aa-a186-6b9f1419185a,Combigan  0.2%/0.5%,,,
1abdcf0c-da44-5edc-8568-a5723e053f56,,,,"Medication/cd4cdae8-ae95-54e1-aed7-e5fbc978f8d4, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4, Medication/713b3b54-c7e6-545b-932a-17cc4159bc50, Medication/f6a05213-fe51-59e7-bd79-eca159ff7404"
1abff35c-5eb2-5cf7-9fcf-08e6d9a91023,Envarsus XR,68992307503,TACR0.75XR,
1ac186a8-cedd-5508-a506-71c0a9cad4d3,hydromorphone,00074233411,HYD12.5PCA,
1ac68fa5-402a-588b-9dd2-f51ce6be3994,levothyroxine (T-4),,,
1aca096f-b7f4-53cf-b406-199a0176b2aa,,,,"Medication/79d00e98-8a6a-5a04-8cd3-ade971aa26de, Medication/e4cb1056-04e9-581c-9a83-1a15c68b7b7f"
1acd3e12-6837-5e49-a12f-c7803dcd53cc,,,,"Medication/256684c8-092a-5190-994a-6f119531ea9b, Medication/531dbc58-2606-5f67-81bc-e92016b279d3"
1acdf44f-5d91-53c3-b25b-8d0ed6b54e4c,,,,"Medication/a9cf0292-69ca-5734-a84a-61e0557176d1, Medication/3f0ea91b-152c-5457-830e-6a92d3113f26"
1ace58c8-9efe-5e44-b0c8-78bb6a95015a,,,,"Medication/7bbe914b-b492-56e8-a3c2-6a98b168cc7b, Medication/aa4a0fd5-c30d-5fff-a422-fedfcf1a8358"
1ad642a5-fcbd-597a-9276-db0ad92545a3,Ketamine,42023011410,KETA500I,
1add6409-ba72-5c31-a407-e367f2371c08,,,,"Medication/f677f149-6c95-558e-96d3-c77a87d2a1f7, Medication/e5bc6623-65b7-518e-92b9-c0089977147a, Medication/f6e47a36-1db5-5e49-834d-ac1566af5499"
1adff933-806d-5c86-b338-f8ceed060073,,,,"Medication/f66170f4-0cf9-568b-8603-279f2d3e6fdb, Medication/5a32a800-e1d0-5990-bcbb-c3d024a03cbc"
1ae2912e-5814-5d09-a9e5-fbac7fa1d9cf,GenTeal Tears Severe Gel,17478028435,GENT3EO,
1ae5ab41-7db7-591f-a25e-ad3473cde800,Levalbuterol inhaler,00093414664,LEVA0.63L,
1ae8e2cf-bda6-5813-9c54-d107f81bba26,RISperidone,60505258500,RISP05,
1aea0a3b-7e19-57c6-8ae9-0d982726a51e,Buprenex,55390010010,BUPR3I,
1aed43e1-a2c0-5095-8953-3dc00b3551aa,,,,"Medication/d507d0ae-12e8-5966-985f-375578fd18b6, Medication/851be67b-0118-5b08-a06c-a8c57e6e2186"
1af0457a-3334-595f-bab3-7bdabbe1def8,Carbidopa-Levodopa,51079075620,SINM25100,
1af0c082-2a42-5b99-8c1b-6b5088817e3e,,,,"Medication/8ba24298-ec79-5806-945e-938432ebeea2, Medication/cc6853f4-5902-5f99-8b9c-9a0c07296c29, Medication/7df69ae4-47fb-5972-a68e-05f0defcbfd6"
1af40cc6-ad25-5b03-bc2b-2ca3c5b8912e,Ribavirin,54738095318,RIBAV200IND,
1af47bef-3e03-578f-a76c-3508264ff1f8,,,,"Medication/256684c8-092a-5190-994a-6f119531ea9b, Medication/dc81bf0e-cd85-5a03-b553-b01fe0462877"
1af5190a-6961-5c8d-a703-e1636e9d3edb,,,,"Medication/23f9dcf4-69a0-5a9b-afe4-14fd6a92e978, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
1afc5da7-c3b6-5417-9f29-1c3a19367716,nystatin-triamcinolone,,,
1afcbcf5-9f23-561a-b668-7d8e3000f52c,Docusate Sodium,57896042101,DOCU100T,
1b0089ed-0e72-5481-aefa-6f4707352c04,Ranitidine (Liquid),00904526161,RANI150,
1b011d62-93a5-56d0-a915-6ac3e2163ef8,Fluticasone-Salmeterol Diskus (250/50) ,00173069604,ADVA250IH,
1b02ead1-2a9f-5768-862d-f6141be0790d,Bethanechol,50111032501,BETH25,
1b05c3c7-6005-57eb-9587-374646d1a0c8,Finasteride,51079052020,FINA5,
1b0cc94c-f2f7-5b6e-816f-09eaf80e3465,5% Dextrose (EXCEL BAG),00264751020,D5W250E,
1b0dcfa7-cde0-5b88-9ca2-3f3a7bb66971,,,,"Medication/669ee80c-5256-59e3-a295-b4cb84114600, Medication/7d3881ec-b985-5c69-8747-bfe016b0e0e8, Medication/967bf26b-dfc8-504c-b17a-e8a54b8aec39, Medication/3c3640af-9b4d-532b-85d9-64862987adbc, Medication/e3f4a583-c4a5-5951-ae33-1f3d376acb1b"
1b13faff-4935-518e-b333-f34b621e9b34,Latuda,63402030430,LURA40,
1b151963-3875-534a-a850-505d430476af,Omeprazole Magnesium,58016032730,OMEP20S,
1b199130-2584-5ad9-9039-96c26cee9c42,Enablex (darifenacin),,,
1b1a7fd8-9aba-56fe-8bc6-28b4b3374ea7,,,,"Medication/d983b5f9-84da-5088-9342-a73d25b41a46, Medication/7c46a14c-af29-58d1-9e4d-6a064c39d856"
1b1ad37a-776f-556c-a929-91969cc603ed,Rhinocort Aqua,,,
1b27089f-c420-514b-97f4-ae1e31990808,Cimetidine,00378037201,CIME400,
1b291e38-d7b3-5950-b165-5b75944df51f,Gabapentin,68084007965,GABA100,
1b2e3b8b-08c4-5ec7-988b-848ac416b408,isos,68084059101,IMDU30,
1b35405f-a79e-5d9c-a00c-c9a21a9f7104,Estrogens Conjugated,00046087293,CONJ625V,
1b39ae3a-a441-5f3d-a79e-e660b9aed3d5,Nicotine Patch,37205036174,NICO14P,
1b3b3eb2-61a2-5f10-84e6-a3688b91a092,osimertinib,,,
1b3fa401-a2d7-5bd2-b182-9540587121f7,,,,"Medication/5dd159f8-1cb5-5d93-bb8f-5b5db8ac1e7e, Medication/0385d311-7ef0-5410-a114-5ee944c2fcfe"
1b40fa05-f4c6-558b-b274-14ce036bbb8f,,,,"Medication/be8be329-a20b-57df-ab7a-7905ea0769c6, Medication/e4cb1056-04e9-581c-9a83-1a15c68b7b7f"
1b44ea54-a45b-55ed-87f2-96755e8db53c,Docusate Sodium (Liquid),,DOCU100L,
1b47edcb-717a-572a-b155-e7d9f9c01106,Prenatal Multi,00904531360,PRENVIT,
1b52be74-7424-539e-b09b-360201a1baf4,,,,"Medication/b1bd3963-d3f0-5ee8-97ea-658ecf013f45, Medication/6e301f5c-6488-5003-9b33-0de7a0873fcc"
1b5599bd-55f5-589f-8d8d-3eff01ae49f1,Aripiprazole,,,
1b587663-0f13-5882-ba9e-76171062ca52,,,,"Medication/b2555808-7bc6-5873-8f07-b3836dc6c77d, Medication/ed878f1b-2ddb-5a72-9733-6780a3180e4b"
1b661bad-c54f-5f23-a458-88c77faeff8e,albuterol sulfate,00173068224,ALBUINHIND,
1b6bbccc-d19e-5e3d-8e96-7878ee5acea9,Trileptal (oxcarbazepine) 150mg tab,,,
1b6c9487-4753-5251-bb1c-d23b9225c7f4,Isosorbide mono,58177023811,IMDU60,
1b6dac4c-1cc0-5576-8c90-5c5e4ff89046,Methotrexate,00054855025,MTX25,
1b6e86dd-d248-587b-ae2b-8439688a7fa4,NovoLIN R,00169183311,NOVOR100I,
1b6eeac7-956f-5dec-b9e6-25ef9d739051,Sterile Water,00338001304,SW250I,
1b73fc33-087e-505c-b36a-b63251b61841,Alteplase ,50242004413,ALTE1I,
1b767e25-ab55-5c93-af52-483a27f6cb35,,,,"Medication/521dca4f-8f32-50e2-99c8-d98900bff713, Medication/510f661f-52f1-5ccc-a1a7-6e3190c13ea8"
1b7714c5-9053-5526-b71a-bfb3540a49bc,,,,"Medication/acefb7ca-f17d-5c81-b0a3-68c51b3d192f, Medication/ec7ae745-de55-5819-8095-d77528dd8124, Medication/cf81adb2-81dc-5298-952d-2cd9c2e75967, Medication/5279406e-1078-54eb-9747-45c69c79160d"
1b7767f4-ded7-5f22-9381-fa47e422ea5e,Hepatitis A Vaccine,58160082652,HEPAV1I,
1b7886de-29a3-5b23-bb7b-761eada78079,,,,"Medication/999c150d-d064-5a7f-8f43-e09f4a193dfc, Medication/7fe6bc80-732d-5dd8-a4ee-ac03336d7575"
1b7cc0e3-af62-5062-a1f3-e9a0071a0259,Ketotifen fumarate,,,
1b7d442f-90c0-57bb-aea2-a35e44a4136b,Calcium 600 + D(3) ,,,
1b7ef316-e7c4-5f73-8e60-5a03a054ad10,Risperidone (Disintegrating Tablet),60505258600,RISP1,
1b83eca1-d24e-53fc-a926-5f077acc4c6f,DiphenhydrAMINE,00641037625,DIPH50IND,
1b8706a9-8df8-53c5-9b66-62eabcc32c45,,,,"Medication/4a2f25da-9761-57d6-9d86-a421c82a3409, Medication/bca40245-4fa9-59e6-b766-5d45e79f7b9c"
1b87e93a-be5f-532a-99b0-e28f897c0411,Sulfamylon,62794010150,MAFE8.5C,
1b882cdd-28b1-5cb8-b665-56609a12b5d6,lenalidomide,,,
1b8a9e00-64c9-566b-866b-32bed110e756,,,,"Medication/6d115c23-bdc5-536e-bf6d-5c4c9e15875c, Medication/3f0ea91b-152c-5457-830e-6a92d3113f26"
1b8bb6c8-3201-545a-97e3-c2b631078f68,Depakote,00074621411,DIVA250,
1b8eab10-03ef-5922-af9f-461b03aec54b,,,,"Medication/1bd7e61c-88a5-5cf0-b3c1-b970520b7bfe, Medication/b0ea0d67-c972-5fac-ae31-f2c0052f00b3"
1b8f5dca-9318-5bd2-ab86-be52248deaef,Clopidogrel 150 mg,,CLOPIND,
1b93cc97-c66b-5c40-b958-0281e26da986,,,,"Medication/ae38c5fd-fe2e-5e9e-9eb9-be980ff54430, Medication/e0c84750-ce7e-5d5c-88f6-e950bed057b2"
1b93ece3-57ae-56fa-a036-bf1bfe7ea3cf,,,,"Medication/e45a3928-eff8-5a94-9c16-99991b0fb4b5, Medication/5897719b-eba3-55be-b499-b5710b9ce17d, Medication/148ca77a-cd68-5131-93e9-9084d291efb7, Medication/669ee80c-5256-59e3-a295-b4cb84114600, Medication/039f7713-5399-561b-9b86-d214737bacd5"
1b94d2c3-ac70-5261-9290-e2c7867a66f8,AcetaZOLamide Sodium,25021081710,ACE500I,
1b954e81-5a8f-52e9-a858-23d86b4f7ea5,,,,"Medication/8ad9dd31-36d8-5ff7-87df-f02d0e72360b, Medication/dfa3e629-cca3-5e3b-849e-81f5c920b991"
1b966f66-a86c-563f-90c2-440beaacbd67,,,,"Medication/6cb2ce3e-8187-5990-a717-5ec18387180b, Medication/4e2c5a3c-e27c-5d1f-801a-768139744ec3"
1b9aa967-af54-5dbf-b6ee-93795d412843,,,,"Medication/e87e1d0c-91a1-563d-a5a3-123c95fe6285, Medication/65d68458-b7d5-50ce-8b7d-9dc340b9b7fd"
1b9b0f8a-77b6-5d3c-af89-f44eeab11c32,Rythmol (brand name),,,
1b9d8548-1335-5f60-a932-954edf38644a,,,,"Medication/7bbe914b-b492-56e8-a3c2-6a98b168cc7b, Medication/e4cb1056-04e9-581c-9a83-1a15c68b7b7f"
1ba3e760-7fd3-5ab3-afa8-27723210f09e,cyclobenzaprine,51079064420,CYCL10,
1ba61fa2-0487-5eb8-a42b-4ce2b80f16b7,Dorzolamide 2%/Timolol 0.5% Ophth.,61314003002,COSO10O,
1ba7decf-be0e-5519-956c-5f11681b72f0,Dulcolax,,,
1ba88043-ea4b-5a0c-a727-cf6399aa4f44,Meropenem,55150020830,MERO1I,
1ba96928-e1d6-5a7f-b2f2-2436172515eb,liothyronine,39822015101,LIOT10I,
1bb13850-7dfd-5d67-9b8a-b2aed93c248c,,,,"Medication/d69867b0-f382-54cb-b312-8bf7baf6eba3, Medication/41a92980-e0fa-56af-a54f-dbe16ed60f1e, Medication/b1bd3963-d3f0-5ee8-97ea-658ecf013f45"
1bb1f734-20ee-5e0b-969e-286f6ab8de19,Nimodipine,23155010800,NIMO30,
1bb34432-cc3b-56ec-b581-829ccaaa72e2,Lamictal,00093046301,,
1bb470b3-3d79-5de3-894f-298169ec8d1a,Ondans,62756035664,ONDA8ODT,
1bb48503-996c-5b0a-abb5-7a16c195f02a,Meth,00406052710,METH50L,
1bb5920a-b4d3-5c04-92a3-58c8f22863b2,Aminocaproic Aci,61748004416,AMIC5L,
1bbc5c4a-6b14-579d-ad75-b99875976f0b,Clindamycin,00009076004,CLIN300L,
1bbebb68-7c24-5323-8121-8a4427ae2180,citalopram,60505251903,CITA20,
1bc21adf-ea14-5e13-9b59-396ef16711ba,Trulance 3mg Tab (Plecanatide),,,
1bc47e54-2a2f-5e8d-a896-927d67873467,insulin glulisine,,,
1bc871a4-ac63-5f88-a5ae-4c8004c78b27,,,,"Medication/a5a2354b-1172-50cf-b28d-a27c78917d50, Medication/d323a54d-4316-55d9-8acc-8776e241d481"
1bc9bbcd-0f21-504c-8ed3-7d241e57263b,Ethanol 70% Catheter DWELL,00517857510,ETHAN70I,
1bd16631-73df-56d5-8239-a776c50b267b,Methotrexate,16729027735,METH1000,
1bd18f93-f7a3-5b7f-8aa4-e16c974a10e6,Cefoxitin,60505076005,CEFO2I,
1bd74b85-aeda-57f5-9a83-d5a635a401c0,calcium polycarbophil,,,
1bd7be14-f242-5dbe-bf19-810d6b731c0b,modafinil,63459010101,MODA100,
1bd7e61c-88a5-5cf0-b3c1-b970520b7bfe,Clindamycin,00781328909,CLIN600PM,
1bd7fe11-5647-5429-8af9-4cbbdade783d,,,,"Medication/2d8e0227-dba5-53de-b17a-6edfc3657bef, Medication/2f6f2684-c6be-5b86-bb25-8be788734aca"
1bdc8797-47c8-549d-ab1a-a0d78d5da767,Cimetidine,51079080820,CIME400,
1bdcc193-ba54-5574-9357-147f51437ea5,doxylamine succinate,41167000609,DOXY25,
1bdceeea-cf59-5889-a835-8d63e9535286,,,,"Medication/6e9c8573-11a1-5bd9-b267-d9c8b05ed9d0, Medication/ec7ae745-de55-5819-8095-d77528dd8124"
1bde4c3b-34ec-5ecc-9f63-2b91430b9ddd,Sodium Polystyrene Sulfonate,,KAYE15L,
1bdf8365-8507-5a38-ae54-daaf0dccff23,Neut,60258000601,NEUT,
1be1e91c-3ffa-50ae-9d2e-0a3bc3fca385,Alinia,67546011132,NITA500,
1be5ad9b-4942-5bfe-a7cf-9b6637776b15,Asmanex Twisthaler,,,
1be8bc9e-745e-5c76-9034-5d59affb6ac2,NS (Mini Bag Plus),00338055318,NS/MBP100I,
1becf5f0-7dc6-51fc-969b-4da071c5e1e6,,,,"Medication/df8dc688-7f3a-5d71-9950-793a768d49d5, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
1beed421-50e2-51e5-ba2d-dfa51e2a824f,,,,"Medication/56e1f7e6-879c-5e8f-9533-35382707925c, Medication/65d68458-b7d5-50ce-8b7d-9dc340b9b7fd"
1bf04316-9afc-50ee-b2a2-4f5affa31b69,,,,"Medication/2d8e0227-dba5-53de-b17a-6edfc3657bef, Medication/05699a47-c32a-5324-bd7a-785a245624e3"
1bf4677d-fca8-5548-bd4c-0d1045273ee8,Requip,00007489220,ROPI1,
1bf663f5-98bc-5517-a842-acdd1270b0f2,,,,"Medication/56a3a08f-ea99-5014-9d4d-7df2aaf7537b, Medication/e4cb1056-04e9-581c-9a83-1a15c68b7b7f"
1bf6bd9f-850a-5604-968b-c057009b1e1d,bromfenac,00378204201,BROM25,
1bf8e4d4-3f94-535f-9a3f-9f1dfc06d34d,,,,"Medication/29d080f0-4fcb-55a4-b964-8102bd1851e7, Medication/1be8bc9e-745e-5c76-9034-5d59affb6ac2"
1bfb3c23-cf30-5b5f-b953-76e0022f5656,BuPROPion ,00591083960,BUPR150,
1bfbbbfd-66d0-5f03-b883-4a324a49cc01,NS (Glass Bottle),00409158302,NS250G,
1bfbefa0-ae5e-5186-841e-23818695ccde,Actigall,00591315901,,
1c03415e-f077-5fe8-820a-038145f7d74d,,,,"Medication/7eea47e3-7b00-5407-b0f4-896ebd54c97e, Medication/3f0ea91b-152c-5457-830e-6a92d3113f26"
1c0346a3-dc64-590d-a937-5ddc3d308a81,,,,"Medication/da829eb5-6102-5e72-97f4-ac399ab468ec, Medication/6e80c58b-b51b-51e5-a9e2-74f811715e25"
1c03dcfa-d4f8-5b4a-8005-5b70e397a2ad,Ixabepilone,00015191113,IXAB45I,
1c0d046f-0c98-55b9-9ef7-6fe7314bf729,Ondansetron HCl,,,
1c0dba07-5350-53da-a1c3-bbb0aee72adc,Phenylephrine 10 % Ophth Soln,42702010305,PHEN10ES,
1c1805d8-d0a8-511c-9ec1-99e54af31ba4,Linezolid,60505436203,LINE600,
1c1825a7-f975-5aa6-915d-d2a8c30e561a,Testost,52544007660,TEST2P,
1c23768b-8176-563b-b331-2caea51bd309,,,,"Medication/5fe7a70d-55fc-56d2-8a16-7a5edbf00d71, Medication/05699a47-c32a-5324-bd7a-785a245624e3"
1c253575-35f0-5f42-a454-c744285cc9e0,levonorgestrel-ethinyl estrad,00008253303,NORD28,
1c26def4-a10b-5881-8312-12101983d201,,,,"Medication/81630b4b-7766-5c31-8f05-9bb53bf602ab, Medication/62f540e2-ce06-5f23-bb05-ec8e9098b101"
1c29570c-5d86-543c-a58b-27c3503f5f62,Niacin SR,07610004920,NIAC500SR,
1c2ab3e2-7eea-5108-a056-cab3e559de55,GlipiZIDE XL,51079081020,GLUC5XL,
1c2e5244-59d4-5ee6-bbd1-0dada4a63526,0.9% Sodium Chloride,00338004904,NSLV,
1c32b8fd-7f2a-5b00-b4a5-08463f28c27b,Furosemide,00517570425,FURO40I,
1c372253-38fc-5a17-93d2-71e34cccde3a,,,,"Medication/7f57ffc7-bf80-50c6-9b5b-dd76706f72f1, Medication/65d68458-b7d5-50ce-8b7d-9dc340b9b7fd"
1c37783c-594b-5060-ad14-c4008ad7a59d,DACTINomycin,67457051305,DACT500SYR,
1c3be86b-4829-512d-93a7-9f2b3089ea32,Ciprofloxacin 0.3% Ophth Soln,69315030802,CILO25ES,
1c3d5273-ebc4-5f92-96aa-ddcf76cdda19,,,,"Medication/74144cfe-6c8e-5904-b5a9-2b972d231282, Medication/e261412e-346b-536b-9d7a-03d626f40ea0"
1c401e35-1c15-567d-b76a-f9c992758368,,,,"Medication/153f4fd4-dd2c-5fa2-91e3-3497270a6ed7, Medication/f07f78bb-6eb6-5d4b-923e-aa0ac6ce5fe5"
1c448d78-744c-548c-ab75-5fbcd382451b,,,,"Medication/027615e5-e498-57cf-b4e3-bed14b908a08, Medication/3f0ea91b-152c-5457-830e-6a92d3113f26"
1c44e40b-969a-51f8-918f-475586cc5a0e,,,,"Medication/7f57ffc7-bf80-50c6-9b5b-dd76706f72f1, Medication/ae93da94-32c1-5b6a-acdf-f60b4c6e4834"
1c467583-b063-522f-9d0a-5ee2228dc55e,Orkambi,,,
1c480405-ace1-5b4e-aee4-0a26db97d85c,Pangestym,39822904501,PANCEC,
1c4af026-b37f-56f5-a92a-3983119d1d02,,,,"Medication/fcd06af0-9ae9-56d9-aca0-8079e48f3fa8, Medication/ec7ae745-de55-5819-8095-d77528dd8124"
1c52cc5a-b8eb-53be-baec-623d0ded51fe,PHENO,00603150858,PB20EL,
1c5dc9d9-3a46-50ec-a017-cc9b23b0e72d,,,,"Medication/8104947c-834c-5253-b725-52ca829d839e, Medication/e5bc6623-65b7-518e-92b9-c0089977147a, Medication/0c20d852-984e-5f15-a633-5a5982f5e994"
1c5ea98e-5e22-56d1-ae4e-dea5e3376bf1,albumi,00944049505,ALBU5250,
1c5f75d0-cd4f-587d-8387-fdb3a8a311e4,,,,"Medication/115ae9d9-8b35-58b7-b56d-82b64e675ffe, Medication/23cb4630-0587-5be4-a133-96f66b3b4242"
1c6f1748-c99a-5eff-aaf8-a88e93bce3e1,,,,"Medication/5f55b2f3-7f4e-578b-8998-01f261cc9209, Medication/1be8bc9e-745e-5c76-9034-5d59affb6ac2"
1c71c92b-210f-52a0-85f4-d6032e5e448b,Hepar,63323026201,HEPA5I,
1c72ac44-2af3-5b19-b77f-fe98475d7791,Clindamycin,51079059820,CLIN150IND,
1c72bb73-fb63-52fa-8570-25027af483af,Calcium Chloride,00409163110,CALC100SI,
1c7430ab-98b5-5a1f-a7fb-9807cef4c79c,Prenatal Vitamins,00904531360,,
1c75d2e0-7e98-59a7-8d97-b7bbecf9a77c,OxyCODONE Liquid,00904682894,OXYCO5L,
1c771343-dae6-5019-9e89-ecc709b9d8d5,cyano,87701071218,CYAN500,
1c7a6e90-9990-590d-b232-1b5b918dbb72,Morphine Sulfate (Concentrated Oral Solution) 20 mg/mL,00054040444,MORPCONC,
1c7ac06a-c294-5e3c-b79c-3aac8d7a93ab,BuPROPion,00904591361,BUPR100,
1c7b1ce6-0129-513a-b69c-09463b621f36,,,,"Medication/fa1948e3-a672-5007-bba7-dc250b16f429, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
1c7b28bd-cdc1-51b8-9f9a-e33642cff848,,,,"Medication/82688123-c662-5385-9d20-cb81ce38096b, Medication/31dc1b3b-249e-52a8-8aa3-95378f57decb"
1c7ff9b1-9461-5469-ae0c-f3461e14e9e2,Durezol 0.05% drops,,,
1c82e629-98af-5fe3-8770-21ee7285843c,Atropine Sulfate 1%,17478021502,ATRO1/2ES,
1c83edc4-46c8-5143-b672-aadc1502d6ec,HYDROmorphone (D 1mg/1mL 1mL SYR,,HYDR1SYR,
1c87eae9-55da-5a8a-9ef3-44d4dcea2a7b,Vivelle-Dot,00078036545,ESTR0.025T,
1c8966ea-5731-590d-a56e-29385e97e04a,HYDROmorphone (Dilaudid),00409336501,DILA2I,
1c8a7ba9-92be-500b-997c-aacfd0cfee51,Quetiapine Suspension (SEROquel Brand),00310027539,SERO25L,
1c8b2064-d19e-55b9-8530-64327472e9ce,Erythromycin Ethylsuccinate Suspension,24338013402,EMYC40SYR,
1c8b8e50-6f8f-5bf2-9bb9-22c4f88c9ae2,Lactic Acid 12% Lotion,00245002322,LACT12T,
1c92defd-eb5d-50fd-8312-61c4479c5810,Ketamin,00409205105,KETA5I,
1c933e30-5c60-5e08-9cec-a53b865b7335,Minastrin 24 Fe,,,
1c9457de-9b62-5a34-b06d-80830e811291,,,,"Medication/823e1c4d-447f-521d-a81e-47b362342920, Medication/b0a47f7e-f1b6-52de-adb1-adb48f14b9a5"
1c95b24b-9ba1-54a9-a5ed-cd316da5b5b3,CloNIDine,00904565761,CATA2,
1c96b54b-fd45-511a-9a85-d8248265073e,VIT D/PCB 4000/400/0 IU,,,
1c9c2bc2-1d00-5057-af6d-5f93942ba236,Chlorpheniramine-Hydrocodone,27808008601,TUSS5L,
1c9e58c2-9422-599e-a967-4af94aa70bbb,VinCRIStine (Oncovin),61703030916,VINC2SYR,
1c9e89e8-4c88-5d07-8b88-157ca3f32fc7,Benztropine,00904105661,BENZ1,
1c9ecb2a-8783-5368-a689-4376ff51c4cb,Ranexa,61958100301,RANOL500,
1c9fcaf1-ba10-5af5-bc7c-c41efdbfb5a2,,,,"Medication/42f01a95-e1f1-553e-9a19-84e3200d766f, Medication/125f93a3-138f-5d43-b877-a261f5bec939"
1ca02aa5-92e5-586f-859c-eca2436bc103,oxcarbazepine Brand Name,00054009920,OXCA600,
